Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,12.550000,12.990000,12.380000,12.600000,8.756255,9035400
2008-09-03,12.600000,12.830000,12.270000,12.710000,8.832702,8803000
2008-09-04,12.650000,12.710000,11.830000,11.920000,8.283693,7138600
2008-09-05,11.840000,13.000000,11.690000,12.970000,9.013384,11896300
2008-09-08,14.210000,14.330000,12.940000,13.740000,9.548486,17566800
2008-09-09,13.520000,14.040000,13.120000,13.150000,9.138474,14573500
2008-09-10,13.350000,13.400000,11.960000,12.560000,8.728456,14691200
2008-09-11,12.000000,12.870000,11.960000,12.800000,8.895246,9004000
2008-09-12,12.230000,13.450000,12.130000,13.370000,9.291361,11638200
2008-09-15,12.340000,13.620000,12.340000,12.390000,8.610318,17588300
2008-09-16,11.800000,12.870000,11.050000,12.630000,8.777103,19703300
2008-09-17,12.040000,12.670000,11.100000,12.020000,8.353189,18105300
2008-09-18,12.420000,13.650000,8.690000,13.190000,9.166269,36021700
2008-09-19,14.880000,14.880000,12.510000,14.880000,10.340721,239900
2008-09-22,15.240000,15.250000,13.060000,13.500000,9.381701,10204400
2008-09-23,13.350000,14.240000,12.920000,13.120000,9.117626,8356200
2008-09-24,13.400000,13.950000,13.250000,13.250000,9.207967,7335500
2008-09-25,13.550000,15.000000,12.620000,14.000000,9.729177,7698300
2008-09-26,12.860000,15.050000,12.860000,14.700000,10.215630,9195500
2008-09-29,13.010000,14.230000,9.650000,9.800000,6.810423,13548200
2008-09-30,11.070000,12.260000,10.240000,11.940000,8.297593,6651500
2008-10-01,11.940000,14.500000,11.510000,13.730000,9.541539,10644900
2008-10-02,13.540000,14.100000,12.510000,13.210000,9.180172,5167900
2008-10-03,14.020000,15.200000,11.050000,12.550000,8.721506,9565500
2008-10-06,11.250000,12.560000,10.410000,11.790000,8.193353,8260200
2008-10-07,11.640000,12.100000,10.450000,10.610000,7.373321,6882500
2008-10-08,11.000000,11.070000,8.840000,9.000000,6.254468,13417900
2008-10-09,9.180000,10.110000,6.350000,6.420000,4.461521,25303200
2008-10-10,6.730000,7.790000,5.750000,6.790000,4.718650,26480900
2008-10-13,8.140000,8.500000,6.890000,7.760000,5.392742,10528400
2008-10-14,9.250000,12.540000,9.190000,11.970000,8.318443,39305300
2008-10-15,10.510000,11.890000,10.180000,10.410000,7.234335,12927400
2008-10-16,10.430000,11.310000,9.750000,10.550000,7.331629,9035100
2008-10-17,9.850000,10.790000,9.850000,10.080000,7.005002,9801800
2008-10-20,10.850000,10.850000,9.020000,9.740000,6.768721,10449400
2008-10-21,9.430000,11.690000,9.430000,10.950000,7.609603,15047500
2008-10-22,10.220000,11.630000,10.050000,10.750000,7.470613,12694000
2008-10-23,11.080000,11.080000,9.680000,10.070000,6.998053,11095300
2008-10-24,8.280000,10.740000,8.280000,10.120000,7.032803,10389500
2008-10-27,10.120000,11.300000,9.920000,9.920000,6.893816,9612900
2008-10-28,10.500000,11.880000,10.130000,11.860000,8.241999,10987600
2008-10-29,11.690000,12.460000,11.440000,12.150000,8.443533,10354600
2008-10-30,12.730000,13.250000,11.590000,12.300000,8.547771,8277000
2008-10-31,12.360000,13.000000,11.990000,12.410000,8.624218,10484900
