Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,14.000000,14.125000,13.865000,13.900000,10.710127,19161400
2008-09-03,14.000000,14.135000,13.760000,13.895000,10.706269,16484000
2008-09-04,13.830000,13.845000,13.590000,13.625000,10.498231,11072200
2008-09-05,13.560000,13.600000,13.050000,13.435000,10.351836,19563200
2008-09-08,13.815000,14.145000,13.520000,13.650000,10.517496,22683400
2008-09-09,13.675000,14.200000,13.625000,13.975000,10.767917,24609600
2008-09-10,14.045000,14.250000,13.955000,13.990000,10.779469,19668000
2008-09-11,13.945000,14.130000,13.730000,14.100000,10.864226,15239800
2008-09-12,13.965000,14.085000,13.850000,13.945000,10.744796,13592200
2008-09-15,13.665000,13.775000,13.295000,13.295000,10.243964,18640000
2008-09-16,13.170000,14.795000,12.600000,13.995000,10.783321,30073800
2008-09-17,14.235000,14.235000,13.330000,13.450000,10.363391,19585000
2008-09-18,13.640000,13.785000,13.010000,13.410000,10.332572,21511200
2008-09-19,14.005000,14.195000,13.410000,13.520000,10.417329,12604400
2008-09-22,13.370000,13.705000,13.295000,13.360000,10.294048,10969200
2008-09-23,13.360000,13.620000,13.250000,13.310000,10.255514,12560400
2008-09-24,13.365000,13.445000,13.055000,13.175000,10.151504,12509800
2008-09-25,13.240000,13.675000,13.200000,13.440000,10.355685,8873800
2008-09-26,13.300000,13.940000,13.055000,13.925000,10.729385,13494200
2008-09-29,13.715000,13.975000,13.360000,13.415000,10.336424,18934600
2008-09-30,13.655000,13.820000,13.105000,13.740000,10.586842,18359000
2008-10-01,13.655000,13.935000,13.505000,13.780000,10.617662,14090000
2008-10-02,13.645000,14.125000,13.645000,13.890000,10.702419,18148600
2008-10-03,13.990000,14.090000,13.555000,13.600000,10.478968,17712600
2008-10-06,13.400000,13.805000,12.885000,13.260000,10.216996,22536600
2008-10-07,13.315000,13.480000,12.855000,12.880000,9.924198,17723800
2008-10-08,12.695000,13.445000,12.440000,12.440000,9.585175,21696400
2008-10-09,12.500000,12.695000,12.020000,12.040000,9.276973,22525000
2008-10-10,11.750000,12.575000,11.150000,11.890000,9.161392,28602000
2008-10-13,12.255000,12.685000,11.885000,12.685000,9.773948,16041800
2008-10-14,13.070000,13.125000,12.565000,12.835000,9.889526,18677600
2008-10-15,12.630000,12.825000,12.145000,12.280000,9.461890,20046600
2008-10-16,12.245000,13.195000,12.225000,13.145000,10.128386,23342400
2008-10-17,12.950000,13.175000,12.410000,12.615000,9.720013,19350000
2008-10-20,12.950000,13.100000,12.760000,13.085000,10.082157,11372600
2008-10-21,13.160000,13.545000,13.025000,13.115000,10.105269,16574200
2008-10-22,12.895000,13.500000,12.530000,13.415000,10.336424,27772200
2008-10-23,13.450000,13.685000,13.110000,13.480000,10.386505,30183600
2008-10-24,12.980000,13.435000,12.855000,13.195000,10.166912,19455600
2008-10-27,12.980000,13.350000,12.725000,12.745000,9.820181,17722400
2008-10-28,12.940000,13.370000,12.720000,13.370000,10.301751,26786600
2008-10-29,13.300000,13.730000,12.970000,13.250000,10.209289,19705400
2008-10-30,13.495000,13.760000,13.210000,13.735000,10.582988,14937000
2008-10-31,13.625000,14.040000,13.575000,13.730000,10.579133,14941200
