Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,111.000000,111.000000,105.730003,106.339996,86.140465,7160500
2008-09-03,105.839996,108.150002,104.129997,107.480003,87.063950,6462300
2008-09-04,107.370003,110.980003,105.660004,110.029999,89.129539,7231600
2008-09-05,110.040001,112.110001,107.919998,111.430000,90.263611,6164900
2008-09-08,113.220001,113.379997,107.919998,109.769997,88.918945,5652200
2008-09-09,107.410004,108.849998,100.400002,100.550003,81.450302,8154200
2008-09-10,102.190002,106.739998,100.989998,105.360001,85.346611,6343200
2008-09-11,104.379997,109.919998,102.620003,109.010002,88.303314,5896100
2008-09-12,109.580002,113.660004,108.309998,112.389999,91.041275,4388100
2008-09-15,106.830002,108.650002,103.019997,104.389999,84.560875,5712500
2008-09-16,100.500000,109.419998,98.489998,108.839996,88.165588,6605100
2008-09-17,108.989998,111.879997,103.589996,106.580002,86.334892,6704800
2008-09-18,108.400002,115.000000,107.480003,113.190002,91.689316,7135800
2008-09-19,120.010002,124.790001,117.000000,121.150002,98.137268,7929600
2008-09-22,120.900002,121.720001,115.949997,116.129997,94.070862,5781500
2008-09-23,116.339996,118.610001,112.870003,113.410004,91.867493,3730400
2008-09-24,114.320000,115.940002,111.910004,112.589996,91.203239,2807800
2008-09-25,112.989998,115.650002,111.349998,114.730003,92.936760,3687600
2008-09-26,110.430000,112.500000,106.040001,109.879997,89.008026,3750000
2008-09-29,105.459999,106.000000,94.820000,98.870003,80.089424,6561500
2008-09-30,101.169998,105.550003,100.540001,104.279999,84.471771,5058900
2008-10-01,102.419998,103.169998,97.589996,100.150002,81.126251,4778000
2008-10-02,98.000000,98.599998,90.370003,91.260002,73.924957,5580800
2008-10-03,91.639999,97.849998,89.809998,90.480003,73.293114,5504700
2008-10-06,87.010002,87.750000,78.269997,86.459999,70.036728,8553900
2008-10-07,88.510002,90.459999,79.870003,80.099998,64.884804,6216700
2008-10-08,76.699997,85.199997,73.510002,80.449997,65.168350,9310300
2008-10-09,81.809998,83.769997,71.800003,71.800003,58.161427,6272400
2008-10-10,68.449997,71.750000,58.000000,66.800003,54.111187,14691300
2008-10-13,70.019997,81.660004,69.870003,81.040001,65.646255,6901600
2008-10-14,84.580002,89.709999,75.870003,79.839996,64.674210,9847200
2008-10-15,77.220001,77.349998,64.059998,65.279999,52.879913,8863600
2008-10-16,66.510002,75.980003,64.010002,75.660004,61.288223,10646400
2008-10-17,72.330002,81.809998,71.050003,73.879997,59.846310,8477000
2008-10-20,76.610001,81.980003,76.500000,81.389999,66.063950,7268900
2008-10-21,79.120003,82.769997,76.290001,79.139999,64.237610,6716100
2008-10-22,74.169998,75.849998,67.000000,69.489998,56.404724,6446200
2008-10-23,71.099998,74.400002,67.500000,73.330002,59.521633,7498400
2008-10-24,64.559998,71.870003,64.500000,69.699997,56.575180,6896200
2008-10-27,68.900002,70.449997,63.700001,64.360001,52.240726,6884700
2008-10-28,67.010002,72.029999,64.070000,71.500000,58.036247,6270800
2008-10-29,72.870003,78.870003,72.000000,74.809998,60.722950,8064100
2008-10-30,77.709999,79.919998,72.860001,78.949997,64.083366,6158400
2008-10-31,77.519997,85.980003,76.680000,82.330002,66.826889,6013400
