Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,41.959999,43.020000,40.529999,41.299999,31.043196,16819100
2008-09-03,41.070000,42.279999,40.730000,42.169998,31.697130,12350700
2008-09-04,41.400002,42.369999,39.950001,40.340000,30.321619,18916200
2008-09-05,39.540001,41.509998,39.540001,41.360001,31.088287,16761700
2008-09-08,44.240002,44.500000,41.650002,43.270000,32.523949,26428700
2008-09-09,42.610001,43.200001,40.060001,40.400002,30.366713,27418000
2008-09-10,40.110001,40.540001,38.080002,38.919998,29.254272,24490000
2008-09-11,35.919998,39.560001,35.630001,38.709999,29.096416,36335100
2008-09-12,37.980000,39.900002,37.049999,37.230000,27.983984,31468200
2008-09-15,33.299999,35.000000,30.730000,32.189999,24.195656,67701700
2008-09-16,23.889999,30.990000,23.209999,28.700001,21.572393,118926500
2008-09-17,22.830000,26.120001,16.080000,21.750000,16.348417,329786100
2008-09-18,20.200001,24.719999,11.700000,22.549999,16.949734,321561400
2008-09-19,27.209999,27.209999,24.799999,27.209999,20.452429,1209900
2008-09-22,30.760000,31.650000,26.610001,27.090000,20.362238,56512300
2008-09-23,26.750000,28.070000,25.360001,28.000000,21.046236,35085000
2008-09-24,29.000000,29.350000,23.799999,24.790001,18.633438,44652600
2008-09-25,25.139999,27.940001,23.059999,27.100000,20.369745,34234400
2008-09-26,23.730000,27.100000,23.520000,24.750000,18.603371,41149700
2008-09-29,24.400000,24.639999,19.139999,20.990000,15.777165,53602300
2008-09-30,22.000000,25.360001,21.520000,23.000000,17.287975,38220700
2008-10-01,22.719999,24.870001,21.760000,24.420000,18.355330,36127100
2008-10-02,23.910000,25.120001,23.100000,23.209999,17.445822,17881400
2008-10-03,24.400000,26.730000,22.510000,23.920000,17.979494,30168400
2008-10-06,22.490000,24.400000,20.170000,23.500000,17.663799,27017800
2008-10-07,24.280001,24.280001,14.130000,17.650000,13.266643,90486600
2008-10-08,16.990000,19.469999,16.230000,16.799999,12.627741,40961400
2008-10-09,17.980000,18.299999,11.950000,12.450000,9.358060,102865400
2008-10-10,9.190000,11.300000,6.710000,9.680000,7.275985,206852900
2008-10-13,15.430000,19.059999,12.660000,18.100000,13.604888,199684000
2008-10-14,21.209999,24.200001,20.549999,21.940001,16.491230,138504900
2008-10-15,20.230000,20.459999,17.610001,18.129999,13.797232,86911100
2008-10-16,18.600000,19.250000,16.930000,18.690001,14.223398,63120500
2008-10-17,17.969999,20.260000,17.520000,19.240000,14.641956,46656900
2008-10-20,20.170000,20.790001,19.070000,19.770000,15.045296,32972400
2008-10-21,20.139999,21.480000,19.340000,20.200001,15.372536,40227100
2008-10-22,19.309999,20.190001,18.129999,19.330000,14.710451,37919600
2008-10-23,19.209999,19.750000,17.389999,18.080000,13.759179,39650000
2008-10-24,15.570000,17.080000,15.380000,16.520000,12.571994,42625700
2008-10-27,15.370000,16.320000,13.730000,13.730000,10.448754,42921500
2008-10-28,15.010000,15.500000,10.150000,15.200000,11.567450,125704800
2008-10-29,15.000000,16.540001,13.400000,14.760000,11.232608,62602100
2008-10-30,15.740000,16.299999,14.920000,16.090000,12.244757,43123400
2008-10-31,15.850000,18.490000,15.650000,17.469999,13.294958,41919700
