Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,81.220001,82.660004,79.889999,80.949997,64.038124,680400
2008-09-03,80.430000,82.419998,78.050003,80.150002,63.405251,879800
2008-09-04,80.000000,80.309998,76.570000,77.500000,61.308846,901400
2008-09-05,77.529999,78.470001,75.000000,77.489998,61.300945,850400
2008-09-08,79.690002,79.949997,74.720001,77.510002,61.316776,1131100
2008-09-09,77.989998,79.680000,73.589996,74.080002,58.603352,1052300
2008-09-10,74.480003,74.500000,68.440002,72.669998,57.487934,2690700
2008-09-11,71.940002,76.309998,70.930000,76.089996,60.193424,1624400
2008-09-12,74.860001,77.480003,74.190002,76.930000,60.857960,732500
2008-09-15,73.250000,75.349998,71.279999,72.250000,57.155685,1205700
2008-09-16,71.330002,75.949997,70.660004,74.870003,59.228313,1125400
2008-09-17,73.040001,74.580002,70.230003,72.650002,57.472111,1103600
2008-09-18,72.739998,77.449997,68.550003,76.650002,60.636440,1917000
2008-09-19,79.910004,86.220001,78.389999,84.610001,66.933472,2203900
2008-09-22,84.150002,86.489998,79.760002,79.940002,63.239120,554100
2008-09-23,79.540001,82.239998,76.250000,76.459999,60.486137,928000
2008-09-24,74.610001,77.160004,73.790001,74.500000,58.935623,788700
2008-09-25,74.900002,77.580002,74.400002,76.370003,60.414959,429000
2008-09-26,74.050003,75.370003,72.889999,73.480003,58.128716,696900
2008-09-29,72.309998,72.309998,63.450001,65.709999,51.982018,1451900
2008-09-30,68.330002,70.839996,66.349998,69.459999,54.948559,878800
2008-10-01,68.279999,69.080002,65.809998,67.589996,53.469242,679400
2008-10-02,66.760002,68.500000,64.940002,65.290001,51.649757,2065700
2008-10-03,65.419998,67.360001,61.790001,61.980000,49.031277,1742300
2008-10-06,58.029999,59.290001,54.169998,57.490002,45.479317,2195000
2008-10-07,57.669998,59.240002,53.919998,54.230000,42.900391,1342900
2008-10-08,53.459999,59.459999,52.610001,56.939999,45.044220,1597900
2008-10-09,57.880001,60.320000,53.290001,55.000000,43.509521,930900
2008-10-10,53.349998,57.180000,49.880001,54.580002,43.177269,1590900
2008-10-13,54.660000,62.040001,54.660000,61.709999,48.817680,1006800
2008-10-14,62.759998,64.480003,57.450001,58.720001,46.452335,1298400
2008-10-15,57.369999,58.119999,53.000000,53.680000,42.465290,588700
2008-10-16,53.389999,54.230000,48.250000,53.959999,42.686802,1310000
2008-10-17,52.840000,59.160000,52.490002,56.709999,44.862270,1297400
2008-10-20,58.430000,62.360001,57.599998,61.450001,48.611992,1129400
2008-10-21,61.349998,61.349998,57.419998,58.750000,46.476086,1110600
2008-10-22,58.400002,58.500000,52.869999,53.830002,42.583954,1457400
2008-10-23,57.080002,58.279999,49.689999,53.000000,41.927353,2824800
2008-10-24,49.860001,55.240002,47.000000,53.000000,41.927353,1975500
2008-10-27,52.430000,54.009998,51.020000,51.669998,40.875214,745600
2008-10-28,53.459999,57.200001,51.400002,56.910000,45.020481,1635200
2008-10-29,57.790001,61.150002,56.549999,59.610001,47.156418,1787800
2008-10-30,62.259998,64.000000,61.049999,62.650002,49.561302,1765800
2008-10-31,61.020000,63.619999,61.000000,62.419998,49.379356,809900
