Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,52.560001,53.009998,51.930000,52.020000,26.758308,2790467
2008-09-03,52.049999,52.169998,51.090000,51.360001,26.418814,3246467
2008-09-04,51.450001,52.020000,51.209999,51.869999,26.681147,3737667
2008-09-05,51.779999,52.259998,51.119999,51.930000,26.712008,3343200
2008-09-08,52.439999,53.610001,52.230000,53.610001,27.576162,3767000
2008-09-09,53.400002,54.720001,53.400002,54.299999,27.931095,6145400
2008-09-10,54.360001,54.660000,53.520000,53.610001,27.576162,3213967
2008-09-11,53.520000,54.750000,53.279999,54.660000,28.116274,2851033
2008-09-12,54.360001,55.169998,54.119999,54.900002,28.239725,2476033
2008-09-15,52.980000,55.230000,52.980000,53.580002,27.560740,3451467
2008-09-16,53.250000,54.630001,52.380001,54.119999,27.838499,5118833
2008-09-17,53.310001,53.759998,52.110001,52.139999,26.820026,4190900
2008-09-18,52.320000,56.220001,52.320000,55.770000,28.687243,6553967
2008-09-19,56.040001,57.299999,53.849998,53.910000,27.730476,5764567
2008-09-22,54.090000,54.660000,53.430000,53.910000,27.730476,3505300
2008-09-23,54.119999,54.720001,52.889999,53.009998,27.267540,2993900
2008-09-24,53.279999,53.639999,52.650002,53.549999,27.545317,2638133
2008-09-25,53.730000,54.540001,53.549999,53.910000,27.730476,2347067
2008-09-26,53.189999,54.209999,53.040001,54.090000,27.823067,1986833
2008-09-29,53.520000,54.299999,52.650002,52.830002,27.174944,4410000
2008-09-30,53.730000,54.000000,51.509998,52.290001,26.897184,4000767
2008-10-01,52.290001,53.759998,51.599998,53.430000,27.483578,3079233
2008-10-02,53.189999,53.400002,52.230000,52.619999,27.066929,4590767
2008-10-03,53.189999,53.970001,51.930000,52.080002,26.789162,3430867
2008-10-06,52.080002,52.500000,49.500000,51.330002,26.403378,5775933
2008-10-07,52.110001,52.259998,50.700001,50.910000,26.187326,5556500
2008-10-08,49.980000,52.200001,49.830002,50.790001,26.125599,6321000
2008-10-09,50.580002,51.090000,45.450001,45.450001,23.378794,6546400
2008-10-10,43.110001,46.169998,40.500000,43.290001,22.267719,8281367
2008-10-13,49.470001,49.470001,46.259998,49.049999,25.230576,4411200
2008-10-14,51.900002,52.049999,45.599998,47.160000,24.258394,7078100
2008-10-15,46.560001,47.009998,44.250000,44.430000,22.854126,4493933
2008-10-16,46.259998,46.650002,43.200001,46.590000,23.965199,5833867
2008-10-17,45.810001,47.790001,45.060001,45.450001,23.378794,5427233
2008-10-20,47.669998,50.099998,45.750000,50.040001,25.739815,3786000
2008-10-21,48.810001,49.439999,46.860001,47.099998,24.227520,3442733
2008-10-22,47.369999,47.820000,44.970001,46.349998,23.841740,6593567
2008-10-23,47.070000,49.380001,46.049999,49.200001,25.307743,6576567
2008-10-24,46.169998,48.060001,45.540001,46.889999,24.119499,5114767
2008-10-27,46.290001,49.020000,46.049999,47.160000,24.258394,4909800
2008-10-28,48.330002,50.070000,46.529999,50.040001,25.739815,5487533
2008-10-29,49.740002,50.700001,48.299999,48.720001,25.060829,4682433
2008-10-30,50.849998,50.910000,49.080002,50.490002,25.971287,3444567
2008-10-31,49.950001,50.880001,48.599998,49.139999,25.276865,4239667
