Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,31.219999,31.690001,30.709999,31.209999,21.389236,37648600
2008-09-03,31.120001,31.389999,30.580000,31.010000,21.252178,38035000
2008-09-04,30.559999,30.950001,29.570000,29.670000,20.333832,46546500
2008-09-05,29.570000,31.340000,28.790001,31.200001,21.382391,52598700
2008-09-08,33.240002,33.959999,31.830000,33.560001,22.999779,97528900
2008-09-09,33.070000,33.750000,31.160000,31.170000,21.361826,68945200
2008-09-10,31.500000,32.500000,30.100000,31.700001,21.725063,57747600
2008-09-11,30.700001,33.939999,30.520000,33.849998,23.198517,76365300
2008-09-12,33.259998,34.500000,32.970001,34.290001,23.500069,63888200
2008-09-15,32.669998,35.000000,31.000000,31.000000,21.245327,100858600
2008-09-16,31.200001,35.119999,31.000000,34.930000,23.938681,115545500
2008-09-17,33.799999,35.250000,32.900002,33.430000,22.910688,98504500
2008-09-18,34.279999,39.549999,32.270000,37.000000,25.357321,166561000
2008-09-19,44.299999,44.750000,37.009998,39.799999,27.276257,96587700
2008-09-22,39.150002,39.200001,34.299999,35.180000,24.110006,54381000
2008-09-23,35.049999,36.590000,34.029999,34.169998,23.417826,32709700
2008-09-24,35.099998,35.750000,34.080002,34.270000,23.486366,26497100
2008-09-25,35.250000,35.799999,34.020000,34.119999,23.383562,38564000
2008-09-26,33.270000,38.250000,33.000000,37.310001,25.569775,56079000
2008-09-29,36.000000,38.410000,33.250000,33.250000,22.787325,67567100
2008-09-30,35.360001,38.000000,34.799999,37.529999,25.720551,46865200
2008-10-01,36.980000,38.599998,36.490002,36.700001,25.151718,47778200
2008-10-02,37.000000,37.660000,35.009998,35.160000,24.096315,39351300
2008-10-03,37.980000,38.950001,34.500000,34.560001,23.685106,81074700
2008-10-06,33.299999,35.480000,31.920000,33.639999,23.054598,59028000
2008-10-07,34.099998,34.990002,30.600000,30.600000,20.971186,45277800
2008-10-08,29.950001,33.759998,29.219999,31.900000,21.862123,57472800
2008-10-09,33.060001,33.070000,26.180000,27.250000,18.675325,122764600
2008-10-10,25.430000,29.530001,25.000000,28.309999,19.401777,122081300
2008-10-13,30.650000,31.000000,27.559999,30.400000,20.834122,69324000
2008-10-14,32.970001,34.169998,31.780001,33.520000,22.972363,96432200
2008-10-15,32.299999,35.029999,32.020000,33.349998,22.855860,95036300
2008-10-16,32.889999,34.310001,30.040001,33.900002,23.232794,73953600
2008-10-17,33.400002,34.439999,31.770000,32.060001,21.971779,67021500
2008-10-20,32.730000,33.000000,31.100000,32.230000,22.088285,52147200
2008-10-21,31.580000,34.000000,31.540001,32.639999,22.369265,52862300
2008-10-22,31.840000,32.500000,29.820000,31.299999,21.450924,65131500
2008-10-23,31.209999,31.900000,29.160000,31.330000,21.471481,63126100
2008-10-24,29.040001,32.000000,29.000000,30.910000,21.183640,50050200
2008-10-27,30.420000,32.150002,30.260000,30.830000,21.128819,48569000
2008-10-28,31.750000,34.459999,30.549999,34.459999,23.616575,62933400
2008-10-29,34.060001,34.209999,31.850000,32.110001,22.006046,69966000
2008-10-30,33.150002,33.250000,31.719999,31.840000,21.821005,57908900
2008-10-31,31.600000,34.560001,31.540001,34.049999,23.335583,63355800
