Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,40.750000,41.779999,39.799999,40.630001,32.132458,11079600
2008-09-03,40.500000,41.000000,39.799999,40.910000,32.353901,11751500
2008-09-04,40.000000,40.099998,38.330002,38.750000,30.645653,18672300
2008-09-05,38.200001,39.470001,37.720001,39.400002,31.159729,14005000
2008-09-08,41.290001,41.799999,39.500000,40.520000,32.045467,24921400
2008-09-09,40.360001,40.849998,38.130001,38.240002,30.242315,16838700
2008-09-10,38.790001,39.459999,37.680000,38.160000,30.179056,13703200
2008-09-11,37.459999,38.900002,36.939999,38.759998,30.653568,19227400
2008-09-12,38.040001,39.349998,37.639999,38.950001,30.803839,12977400
2008-09-15,36.990002,38.700001,35.450001,35.480000,28.059565,31418000
2008-09-16,34.200001,36.150002,34.160000,36.070000,28.526167,27768900
2008-09-17,35.349998,35.880001,31.680000,33.040001,26.129879,37399600
2008-09-18,34.099998,38.250000,32.950001,37.720001,29.831078,43084400
2008-09-19,39.930000,41.099998,37.540001,40.400002,31.950571,32871700
2008-09-22,39.919998,40.500000,36.419998,37.290001,29.491026,14951400
2008-09-23,36.980000,38.500000,36.360001,38.279999,30.273952,10273700
2008-09-24,38.439999,38.720001,36.610001,37.500000,29.657099,7097900
2008-09-25,37.660000,39.349998,37.419998,37.830002,29.918079,7670000
2008-09-26,36.619999,39.580002,35.349998,39.500000,31.238794,16334000
2008-09-29,38.160000,38.160000,32.549999,32.549999,25.742352,20234900
2008-09-30,34.439999,35.680000,32.990002,35.430000,28.020027,13025700
2008-10-01,34.910000,35.799999,34.130001,35.340000,28.091562,8650900
2008-10-02,35.299999,35.299999,32.000000,32.139999,25.547901,15425500
2008-10-03,33.349998,33.500000,30.500000,30.870001,24.538382,14319600
2008-10-06,29.830000,31.340000,27.360001,30.070000,23.902464,24569900
2008-10-07,30.730000,32.500000,27.889999,28.250000,22.455763,20965900
2008-10-08,27.000000,30.350000,27.000000,27.120001,21.557535,20355200
2008-10-09,27.950001,28.540001,23.330000,24.000000,19.077459,29127700
2008-10-10,22.469999,25.000000,20.500000,23.150000,18.401800,45641400
2008-10-13,24.740000,28.230000,23.690001,27.299999,21.700611,22808600
2008-10-14,29.049999,31.639999,26.700001,28.190001,22.408066,23749600
2008-10-15,27.100000,27.340000,24.010000,24.410000,19.403366,18978200
2008-10-16,24.850000,24.879999,22.010000,23.639999,18.791298,23469400
2008-10-17,22.920000,25.440001,22.610001,23.330000,18.544876,21527500
2008-10-20,23.950001,24.410000,22.870001,24.350000,19.355673,18306600
2008-10-21,25.280001,27.080000,23.750000,26.389999,20.977259,30236400
2008-10-22,25.150000,26.170000,24.219999,25.020000,19.888243,20121600
2008-10-23,25.160000,25.200001,22.930000,24.530001,19.498755,16648500
2008-10-24,22.580000,24.740000,22.070000,24.049999,19.117205,18335800
2008-10-27,23.799999,24.790001,22.969999,23.080000,18.346157,10516700
2008-10-28,24.260000,25.680000,22.340000,25.469999,20.245956,17123400
2008-10-29,25.290001,26.730000,24.750000,25.209999,20.039282,17726700
2008-10-30,25.570000,26.770000,25.500000,26.059999,20.714937,15860900
2008-10-31,25.740000,27.930000,25.600000,27.500000,21.859589,15999400
