Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,39.560001,40.020000,38.500000,38.990002,27.069981,33267600
2008-09-03,38.910000,39.750000,38.439999,39.709999,27.569849,28787600
2008-09-04,39.299999,39.779999,37.830002,37.910000,26.320152,41510300
2008-09-05,37.500000,39.750000,37.349998,39.599998,27.493483,42100300
2008-09-08,42.389999,43.660000,40.000000,41.549999,28.847317,85629900
2008-09-09,40.810001,41.939999,39.450001,39.470001,27.403223,56435300
2008-09-10,39.990002,40.439999,38.790001,39.400002,27.354626,46100400
2008-09-11,38.250000,41.689999,37.919998,41.650002,28.916748,57012300
2008-09-12,40.840000,41.959999,40.189999,41.169998,28.583506,51417100
2008-09-15,38.389999,41.849998,37.000000,37.000000,25.688349,92112900
2008-09-16,35.580002,40.950001,35.020000,40.740002,28.284967,90368100
2008-09-17,39.080002,40.680000,35.500000,35.770000,24.834389,104396300
2008-09-18,36.529999,41.049999,34.040001,40.299999,27.979473,132982000
2008-09-19,47.000000,48.000000,42.549999,47.049999,32.665871,88523900
2008-09-22,45.689999,45.900002,40.750000,40.799999,28.326620,44934200
2008-09-23,40.549999,42.180000,40.060001,40.560001,28.159990,32404400
2008-09-24,41.500000,42.500000,40.220001,40.500000,28.118338,27186400
2008-09-25,42.250000,45.000000,41.299999,43.459999,30.173405,36831300
2008-09-26,40.549999,49.000000,40.480000,48.240002,33.492065,148081400
2008-09-29,46.580002,47.500000,41.000000,41.000000,28.465475,79528000
2008-09-30,44.630001,47.389999,43.770000,46.700001,32.422859,66987800
2008-10-01,46.910000,50.000000,46.299999,49.630001,34.457100,59424300
2008-10-02,49.250000,49.849998,46.720001,49.849998,34.876884,53944700
2008-10-03,50.310001,50.630001,45.230000,45.900002,32.113312,68639000
2008-10-06,43.490002,45.150002,41.700001,44.000000,30.784019,63065300
2008-10-07,45.430000,45.740002,39.310001,39.320000,27.509705,62396200
2008-10-08,38.930000,43.549999,38.500000,39.299999,27.495712,75686800
2008-10-09,41.029999,42.689999,36.680000,36.680000,25.662674,88790300
2008-10-10,35.029999,42.000000,35.020000,41.639999,29.132862,112976400
2008-10-13,43.910000,44.080002,39.660000,41.990002,29.377739,81628900
2008-10-14,43.330002,43.549999,39.660000,40.709999,28.482204,95288900
2008-10-15,39.330002,41.790001,38.000000,38.490002,26.929014,84755700
2008-10-16,39.020000,41.000000,36.310001,40.490002,28.328281,75112400
2008-10-17,39.630001,41.389999,39.060001,39.330002,27.516706,60991200
2008-10-20,40.009998,40.700001,38.799999,40.660000,28.447239,44732100
2008-10-21,39.919998,41.270000,39.599998,39.740002,27.803555,41780700
2008-10-22,39.150002,40.049999,36.009998,37.169998,26.005491,60825200
2008-10-23,37.360001,38.750000,35.820000,37.849998,26.481247,63917000
2008-10-24,35.119999,37.730000,34.509998,35.430000,24.788124,61968800
2008-10-27,35.099998,35.900002,33.330002,34.000000,23.787642,62712700
2008-10-28,34.950001,37.720001,32.520000,37.599998,26.306339,73082500
2008-10-29,37.110001,38.380001,35.509998,35.709999,24.984020,61823300
2008-10-30,36.889999,38.000000,36.029999,37.619999,26.320328,47372000
2008-10-31,37.290001,41.250000,37.279999,41.250000,28.860004,86948900
