Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,24.299999,24.889999,23.700001,24.180000,20.180458,10358500
2008-09-03,24.290001,24.400000,23.790001,24.209999,20.205492,9923400
2008-09-04,24.049999,24.270000,23.270000,23.559999,19.663013,13673300
2008-09-05,23.160000,24.120001,22.990000,24.090000,20.105341,11896100
2008-09-08,25.010000,25.219999,24.100000,25.219999,21.048431,20867000
2008-09-09,25.200001,25.200001,23.440001,23.490000,19.604580,21642900
2008-09-10,23.780001,24.370001,23.190001,23.790001,19.854963,16016700
2008-09-11,23.379999,24.540001,23.139999,24.500000,20.447523,14919000
2008-09-12,24.450001,24.590000,23.760000,23.969999,20.005190,13202400
2008-09-15,23.010000,23.940001,22.360001,22.700001,18.945255,28361700
2008-09-16,22.000000,25.500000,21.840000,25.480000,21.265423,28316100
2008-09-17,24.709999,24.830000,22.330000,22.780001,19.012024,31158900
2008-09-18,22.580000,23.969999,19.870001,23.900000,19.946766,33504300
2008-09-19,25.250000,25.250000,25.250000,25.250000,21.073469,245200
2008-09-22,24.020000,25.150000,21.299999,22.209999,18.536308,9842700
2008-09-23,21.670000,23.540001,21.209999,22.600000,18.861790,8171200
2008-09-24,22.670000,23.600000,22.450001,22.450001,18.736609,6311100
2008-09-25,22.530001,24.980000,22.530001,23.570000,19.671352,6486900
2008-09-26,22.990000,24.980000,22.990000,24.320000,20.297297,7692600
2008-09-29,23.400000,24.980000,21.100000,21.730000,18.135708,10087200
2008-09-30,22.110001,26.200001,21.870001,26.000000,21.699408,10313100
2008-10-01,24.889999,25.000000,23.379999,24.370001,20.339029,8845200
2008-10-02,24.480000,24.580000,20.780001,22.770000,19.003677,11497900
2008-10-03,23.000000,24.240000,22.490000,22.490000,18.769991,13840500
2008-10-06,22.190001,22.250000,19.690001,20.900000,17.442987,13601400
2008-10-07,21.120001,24.070000,19.459999,19.459999,16.241173,12268000
2008-10-08,18.700001,21.510000,18.590000,19.180000,16.007490,11956400
2008-10-09,19.879999,21.090000,18.000000,18.250000,15.231316,19388500
2008-10-10,17.299999,20.510000,17.049999,20.200001,16.858774,21751900
2008-10-13,21.360001,23.379999,20.150000,23.330000,19.471054,13509900
2008-10-14,23.520000,23.520000,20.000000,20.969999,17.501408,18218500
2008-10-15,19.990000,21.070000,19.889999,19.940001,16.641779,15002000
2008-10-16,20.110001,21.000000,18.410000,20.870001,17.417953,11930600
2008-10-17,20.590000,22.129999,19.950001,21.000000,17.526443,11555800
2008-10-20,21.190001,21.190001,19.670000,20.580000,17.175917,12453000
2008-10-21,20.440001,21.090000,19.760000,19.820000,16.541630,10052100
2008-10-22,19.240000,19.410000,17.100000,17.990000,15.014328,16264800
2008-10-23,18.000000,18.260000,16.150000,17.250000,14.396726,18387100
2008-10-24,15.400000,16.969999,15.400000,16.290001,13.595519,11837400
2008-10-27,15.800000,16.790001,15.500000,15.530000,12.961223,10260100
2008-10-28,15.900000,17.830000,15.210000,17.700001,14.772296,14936900
2008-10-29,17.650000,18.950001,16.959999,17.450001,14.563646,15121200
2008-10-30,18.219999,19.000000,18.040001,18.540001,15.473351,11881000
2008-10-31,18.540001,19.139999,18.100000,19.120001,15.957418,10702100
