Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,14.190000,14.190000,13.470000,13.610000,8.360162,3170600
2008-09-03,13.580000,13.690000,13.370000,13.450000,8.261877,2163200
2008-09-04,13.440000,13.520000,13.280000,13.470000,8.274164,2957500
2008-09-05,13.430000,13.430000,13.120000,13.340000,8.194309,3265100
2008-09-08,13.600000,13.870000,13.540000,13.750000,8.446158,3446000
2008-09-09,13.820000,13.850000,13.410000,13.420000,8.243449,3446800
2008-09-10,13.450000,13.650000,13.340000,13.550000,8.323304,2445400
2008-09-11,13.520000,13.620000,13.350000,13.590000,8.347881,2534400
2008-09-12,13.540000,13.830000,13.460000,13.790000,8.470731,2017300
2008-09-15,13.470000,13.720000,13.200000,13.240000,8.132882,2408200
2008-09-16,13.060000,13.250000,12.310000,12.690000,7.795036,9394300
2008-09-17,12.460000,12.550000,12.040000,12.090000,7.426479,6274800
2008-09-18,12.300000,12.760000,11.850000,12.420000,7.629186,6069600
2008-09-19,12.440000,14.510000,12.240000,12.900000,7.924031,4792300
2008-09-22,12.820000,13.010000,12.640000,12.740000,7.825751,2734200
2008-09-23,12.820000,12.950000,12.570000,12.630000,7.758182,2346700
2008-09-24,12.600000,12.740000,12.490000,12.600000,7.739755,2499500
2008-09-25,12.680000,12.900000,12.550000,12.740000,7.825751,3471700
2008-09-26,12.560000,12.930000,12.410000,12.920000,7.936321,2929900
2008-09-29,12.770000,12.940000,11.890000,12.110000,7.438761,3799100
2008-09-30,12.300000,12.620000,12.120000,12.470000,7.659898,3311100
2008-10-01,12.450000,12.650000,12.300000,12.580000,7.727468,2241900
2008-10-02,12.450000,12.620000,12.080000,12.200000,7.494046,2478700
2008-10-03,12.310000,12.420000,11.850000,11.950000,7.340480,4733100
2008-10-06,11.720000,11.990000,10.610000,10.960000,6.732355,6667400
2008-10-07,11.180000,11.260000,10.010000,10.150000,6.234799,7470700
2008-10-08,9.900000,10.110000,9.500000,9.710000,5.964525,9185900
2008-10-09,9.510000,10.000000,9.150000,9.160000,5.626678,5700000
2008-10-10,8.920000,9.440000,8.330000,9.090000,5.583678,9825700
2008-10-13,9.450000,10.060000,9.090000,10.010000,6.148805,3793100
2008-10-14,10.370000,12.850000,9.600000,10.000000,6.142661,6240800
2008-10-15,9.830000,9.980000,9.110000,9.170000,5.632820,4274100
2008-10-16,9.100000,10.170000,9.000000,10.150000,6.234799,9567600
2008-10-17,9.880000,10.580000,9.700000,10.140000,6.228659,4863600
2008-10-20,10.080000,11.150000,10.070000,11.130000,6.836782,3286300
2008-10-21,10.870000,11.000000,10.500000,10.630000,6.529651,3602000
2008-10-22,10.580000,10.610000,9.770000,10.120000,6.216371,3482200
2008-10-23,10.210000,10.460000,9.530000,10.210000,6.271657,6953400
2008-10-24,9.800000,10.270000,9.500000,10.050000,6.173375,4375200
2008-10-27,9.680000,10.130000,9.610000,9.670000,5.939954,3441100
2008-10-28,9.860000,10.410000,9.400000,10.270000,6.308512,4757800
2008-10-29,10.270000,10.480000,10.020000,10.170000,6.247087,4387400
2008-10-30,10.580000,10.630000,10.080000,10.540000,6.474365,3421600
2008-10-31,10.400000,10.620000,10.130000,10.250000,6.296226,3937400
